game_id,game_duration,champion,win,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,damageSelfMitigated,timeCCingOthers,totalDamageTaken,goldEarned,goldSpent,totalTimeCrowdControlDealt
4019795072,1624,34,False,11,10,36,3,1,3,213,0,0,0,0,111451,105665,4740,1045,41478,39615,917,945,5657,25494,85,34833,17967,16200,917
4019839759,1146,9,False,5,11,15,0,1,0,180,0,0,0,0,44429,40502,3652,275,16854,16478,136,240,4595,11556,34,26536,12437,11150,300
4019747769,898,429,False,9,10,12,3,2,2,120,2,0,0,0,56149,1777,53955,416,19524,990,18188,346,3690,12990,11,21634,10646,10150,101
4017505740,1242,91,False,6,12,12,2,2,2,183,1,0,0,0,87791,0,85966,1825,37620,0,36015,1605,6329,29932,12,36237,12747,11550,306
4017502712,1075,85,False,6,10,19,2,2,2,122,2,0,0,0,58962,50408,8052,501,25748,22981,2424,341,2529,11278,25,20590,11266,10050,45
4015786188,874,4,False,8,8,15,2,3,1,216,1,1,0,0,67835,62552,4888,395,26569,24400,1774,395,3074,6690,18,16998,10710,10300,62
4015774429,574,101,True,6,2,17,4,1,2,210,0,0,0,0,30989,24766,3353,2870,12500,11477,878,145,1038,1581,20,4502,7453,5600,91
4015751253,1182,127,True,11,10,26,3,2,2,121,2,0,0,0,98846,91026,5792,2028,31066,29250,991,825,4216,12928,65,22394,14446,13000,322
4014593347,916,110,True,11,5,21,4,2,3,273,2,0,0,0,74764,3298,69430,2035,23195,1874,21075,245,3435,5208,16,11944,12407,10400,221
4014550273,1125,268,False,5,11,17,0,1,0,253,0,0,0,0,88347,78318,9224,805,25352,23766,781,805,3685,12061,15,23353,12123,11650,155
4014506563,950,101,True,8,4,22,6,2,1,399,1,0,0,0,43951,35884,5358,2707,16997,16423,409,165,1742,3465,23,8923,11319,9600,133
4014504005,785,7,True,7,4,19,3,1,3,185,0,0,0,0,36461,30340,5786,335,16110,14998,921,190,2566,7301,8,8992,10007,8250,8
4014490910,1079,51,False,3,8,18,0,1,0,322,0,0,0,0,80050,681,73656,5712,25938,449,22980,2508,4675,9350,23,18377,11295,11000,48
4014456072,1278,145,False,24,8,15,5,3,7,230,5,1,0,0,103726,20285,74861,8579,35275,12010,20531,2733,6150,18192,0,22971,18705,17100,0
4014433719,1070,7,False,14,7,11,3,2,5,234,2,0,0,0,64878,54435,8157,2284,26399,24905,1004,489,4886,11554,12,18810,14107,13200,15
4013547439,990,13,True,15,6,22,4,2,4,182,4,0,0,0,88492,85493,2434,565,26721,25506,690,525,5039,10397,22,19559,14234,12000,100
4013543467,1142,202,False,6,5,21,2,1,2,409,0,0,0,0,90203,4081,85582,540,27722,1817,25430,475,5821,8558,32,15430,12742,9750,117
4013469344,1357,63,False,14,9,29,4,3,4,258,3,1,0,0,118333,112502,4971,860,45269,43874,534,860,5751,11510,9,25612,17126,16600,90
4012221305,1071,99,True,16,5,23,6,5,3,262,2,1,1,1,57219,49936,6992,290,22295,20890,1199,205,3699,7626,51,12861,14639,11150,194
4012206508,1241,145,True,6,6,18,2,2,1,297,1,0,0,0,67777,41389,22031,4357,28883,24226,4094,562,3378,6076,0,14368,12923,11650,0
4011330796,1209,7,False,11,10,23,5,2,2,213,2,0,0,0,63223,54628,7980,615,24018,22940,557,520,4366,14675,10,22217,13447,12100,63
4011306873,1120,119,False,8,9,15,3,2,2,229,1,0,0,0,75693,0,69160,6532,27930,0,24783,3146,4326,11077,11,21552,12650,11400,70
4011274305,1075,18,False,4,10,11,2,2,1,194,1,0,0,0,57249,7852,44392,5003,17127,1763,13368,1995,3273,7234,2,18119,11271,10850,4
4010394976,734,67,False,5,6,7,2,1,1,192,0,0,0,0,30858,0,23389,7468,7447,0,5152,2294,1673,3517,2,9958,8394,7200,2
4010391252,1258,126,False,14,12,24,3,3,4,186,3,1,0,0,104596,6732,77562,20301,35162,5513,29022,626,4975,18022,9,26345,15063,13700,80
4010307516,1204,112,True,16,6,33,4,2,5,237,3,0,0,0,144380,136260,7685,435,42844,40990,1418,435,7039,15258,35,18111,16982,14350,424
4010273464,1424,203,True,16,7,7,5,3,4,282,4,2,0,0,154610,8977,144453,1180,26732,3619,22396,715,15911,24035,1,30727,18657,14700,68
4010261323,896,64,False,5,11,9,2,1,2,133,0,0,0,0,23276,5734,16876,665,13770,2306,11119,345,3416,24857,9,24160,8905,8850,51
4009192381,1057,61,True,7,6,32,3,2,2,309,2,0,0,0,79106,65414,8112,5580,25421,22937,2053,430,4728,7818,25,16723,13123,12000,300
4008281204,863,51,False,3,6,9,2,2,1,192,1,0,0,0,44130,430,43415,285,12571,175,12290,105,2503,6699,28,12066,8825,7450,45
4008168332,1026,10,True,13,5,21,6,3,4,269,3,1,0,0,81957,52782,15436,13739,24503,17404,4850,2248,8025,8638,7,15852,14059,11700,46
4008184959,1064,61,True,9,6,31,2,1,2,201,0,0,0,0,70853,64170,6332,350,21450,20221,913,315,4306,7188,15,16149,13204,11150,188
4008191612,1108,13,True,16,6,19,6,3,4,247,2,1,0,0,113883,109144,4263,475,39691,38543,717,430,7026,10464,15,19682,15275,13100,35
4008098601,1162,498,False,17,6,23,7,2,3,319,3,0,0,0,84957,1275,83083,598,29569,901,28219,448,4353,10071,28,21562,15656,14350,66
4007046284,1514,555,True,14,15,19,2,2,4,158,3,0,0,0,33065,644,29348,3072,23667,644,19950,3072,7031,40070,32,37889,17314,16650,134
4007043514,887,887,False,8,10,10,3,3,2,131,2,1,0,0,37660,16612,11046,10001,14083,6697,2634,4752,6464,20072,3,25713,11256,10750,35
4006982808,1070,235,True,4,5,38,2,1,1,320,0,0,0,0,52564,301,51742,520,17477,99,17028,350,10089,4624,39,15170,12481,11300,149
4006134088,1395,91,False,11,16,33,2,2,2,110,1,0,0,0,106667,0,105227,1440,41759,0,40519,1240,4960,27414,21,37308,16006,14450,486
4004947871,1106,523,False,10,9,17,4,3,3,214,3,1,0,0,68474,2170,62034,4270,18483,1473,16685,325,5445,9008,12,23584,12604,12350,53
4004944974,883,7,True,8,6,19,3,2,2,218,1,0,0,0,35617,30622,4636,358,17213,15872,1045,295,2174,7494,1,13209,10486,10035,13
4003914955,1505,4,True,12,11,31,3,2,4,205,1,0,0,0,121842,111885,8273,1683,52191,48018,2588,1583,4786,9388,44,29427,17351,16050,157
4003950306,1215,23,True,25,9,15,8,4,5,184,5,4,1,0,104470,1651,94098,8720,42460,1110,36306,5043,14619,44530,8,40985,17059,15250,128
4003886869,1236,222,True,11,10,19,4,2,3,182,3,0,0,0,111517,927,104472,6117,29322,678,26546,2098,4574,7642,27,24383,14818,13600,123
4002948933,646,523,True,8,2,16,5,2,2,394,2,0,0,0,59412,621,52027,6764,18972,345,16004,2622,2787,4661,11,8183,9415,6250,59
4002954342,1486,163,False,13,13,26,4,2,3,173,1,0,0,0,111562,106960,3882,720,31861,30962,343,555,6682,10049,25,31257,17413,16500,549
4001754893,836,126,False,1,7,13,0,1,0,165,0,0,0,0,37110,3149,33678,282,13688,1497,11908,282,3116,8680,4,13703,7901,7700,79
3999612101,1141,38,False,11,12,21,3,2,4,173,1,0,0,0,53283,45079,7740,464,26923,24748,1878,296,3974,16663,14,25571,12384,11300,135
3999555931,1278,20,False,5,13,17,0,1,0,131,0,0,0,0,52821,23796,7059,21966,14363,11148,2300,915,8532,58377,32,41027,12522,11600,150
3999504979,1145,101,False,8,8,25,2,2,2,202,2,0,0,0,83783,72873,3957,6952,33598,31332,1308,957,5082,7987,48,22664,12875,11850,213
3999540545,1072,126,False,10,12,16,2,1,1,137,0,0,0,0,60796,6716,53295,785,27134,3065,23368,700,5478,18428,10,24668,12374,12200,162
3999476859,1273,81,True,14,6,24,5,2,3,317,1,0,0,0,117840,19744,97455,640,47570,13374,33555,640,5069,9128,9,25321,16590,11500,74
3999481886,1304,81,False,15,9,10,5,3,4,271,1,1,0,0,128245,16312,93278,18655,40215,10769,28741,705,5459,12423,5,30451,16247,13900,247
3999431328,889,101,False,8,5,11,4,3,2,244,2,1,0,0,47148,42744,3978,425,21917,20565,926,425,3130,5282,28,13468,10511,9085,126
3998528995,977,119,True,14,7,24,4,2,4,168,2,0,0,0,73081,0,67928,5153,23459,0,20889,2569,4559,6874,8,15491,13730,11700,79
3998563810,1416,110,False,18,11,27,5,2,4,208,2,0,0,0,169885,10515,156046,3323,63028,7186,54982,858,7976,12907,50,27572,19849,16500,534
3998508782,988,76,True,14,6,35,4,3,4,171,1,1,0,0,74078,64115,7897,2066,37803,35340,1966,496,12674,11182,0,24135,13707,10400,0
3997612172,1123,523,True,16,8,25,5,3,5,225,2,1,0,0,114411,1017,104466,8927,59042,1017,51673,6352,6872,12790,26,24035,14937,14000,128
3997568651,1065,1,False,3,7,14,2,1,1,215,0,0,0,0,39207,35263,3274,670,15030,14060,339,630,3032,6467,16,15382,10645,10350,93
3996225333,1133,134,True,17,7,9,5,2,4,204,4,0,0,0,90247,83867,5746,633,30079,28894,605,579,5446,7702,46,18637,14264,12210,233
3996223436,601,76,True,12,1,8,8,2,2,259,2,0,0,0,37796,30420,7136,240,15137,14325,571,240,4294,4012,0,8161,8677,4000,0
3996230000,1090,4,True,12,6,24,4,2,4,249,3,0,0,0,88996,81503,6988,505,36563,34280,1778,505,5108,6999,20,21726,14323,10900,67
3995326718,782,8,True,10,6,16,5,2,2,231,2,0,0,0,35043,29166,5419,457,17299,15028,1843,427,8311,6203,2,16904,10339,9000,25
3995158756,1517,23,True,13,16,13,2,2,3,117,2,0,0,0,98130,252,90467,7411,24317,56,20809,3451,12621,49928,16,43601,17238,15200,100
3995213692,875,203,True,26,6,21,7,3,6,188,8,1,0,0,106667,6139,84330,16196,47077,4928,35945,6203,9301,11955,2,20104,14653,11900,15
3995201932,1106,245,False,5,9,15,0,1,0,229,0,0,0,0,61470,53144,7605,720,18231,15574,1937,720,4789,18357,16,22305,10947,10750,240
3994086810,881,29,True,12,7,14,3,3,3,264,2,1,0,0,47082,2140,39882,5059,18809,1456,14930,2423,2349,4336,4,14022,11635,10950,66
3994072879,1425,76,False,10,9,19,3,2,2,296,1,0,0,0,95044,70048,17986,7010,30727,28594,1077,1055,18172,14095,0,33548,15601,13950,0
3994030801,956,4,True,7,5,10,3,1,2,240,0,0,0,0,66087,59191,6490,405,22942,21233,1304,405,3402,5378,17,14136,11438,8185,29
3992979480,1103,42,False,8,14,9,3,1,2,141,0,0,0,0,89240,75122,10002,4115,21633,19701,1657,275,991,10170,5,25409,12527,12200,1348
3992956201,1144,84,True,6,9,18,2,1,2,173,0,0,0,0,46869,38451,6254,2163,13845,11693,1025,1125,4742,15269,1,24734,12086,10850,45
3992943102,1287,202,True,13,8,26,3,3,4,328,3,1,0,0,100701,7603,92793,304,40338,2730,37303,304,8080,8896,31,23423,15705,13750,117
3992054008,1343,9,False,11,13,19,3,2,3,231,2,0,0,0,89895,83281,5171,1443,32536,31726,246,563,8069,18294,65,37071,15583,14050,565
3992022359,1102,202,True,11,7,12,3,1,3,252,0,0,0,0,72948,9305,63237,405,17300,3888,13081,330,5659,8008,28,19119,13481,11200,108
3991919516,747,119,True,8,6,24,3,2,2,201,1,0,0,0,49963,0,49713,250,19810,0,19675,135,2682,5215,9,12809,10366,9300,46
3990830956,946,51,True,6,7,21,2,1,1,147,0,0,0,0,68048,1631,60082,6334,15078,801,12949,1327,3821,4926,21,15290,11750,10500,51
3990805551,1181,68,True,12,10,25,3,2,3,183,2,0,0,0,91972,85068,5985,919,37719,36031,928,759,1781,21037,19,23450,14021,13650,185
3990754624,878,119,False,12,9,19,3,2,4,166,2,0,0,0,59228,0,54311,4916,19877,0,18432,1445,3757,8254,13,16423,11883,11000,52
3990789900,1353,7,True,25,10,17,7,2,6,171,5,0,0,0,97453,82153,12115,3184,42214,39860,1639,714,4784,19843,14,28648,17429,16100,14
3990687884,963,235,False,10,8,10,3,2,4,218,2,0,0,0,43080,1069,38705,3304,18024,459,15570,1994,6167,7707,28,16053,11592,11250,115
3990714282,1112,134,False,12,7,8,4,2,3,337,1,0,0,0,95093,87250,7193,650,27778,26386,862,530,4213,7875,39,21828,13247,12600,283
3989789189,924,429,True,9,7,19,2,2,4,216,2,0,0,0,43747,2063,40994,690,17189,1648,14904,636,3049,9903,7,15349,11472,9800,46
3989824060,1171,69,False,8,9,14,3,2,3,161,2,0,0,0,53184,49236,3068,880,21722,20520,322,880,2742,9897,28,23713,13109,13000,257
3989811040,1281,89,True,5,15,22,2,2,1,88,1,0,0,0,23779,14399,8380,1000,10687,6161,3640,885,2354,67616,50,40697,13039,11850,87
3989728431,984,268,False,2,7,5,0,1,0,254,0,0,0,0,62145,56414,5196,535,14641,13826,360,455,2440,9551,11,18814,9806,9250,91
3989705847,1047,235,False,12,9,31,3,2,4,248,2,0,0,0,69625,1953,60513,7158,31801,597,26821,4383,4865,5199,45,16448,14116,13100,179
3989730060,1699,7,False,19,15,28,3,2,5,178,1,0,0,0,133051,120067,11916,1067,55986,52925,2133,927,7456,20547,22,38794,20210,18200,27
3988507436,1447,7,False,14,9,19,3,2,5,244,2,0,0,0,81272,70641,9576,1055,41261,37970,2336,955,6140,20830,21,26903,16517,16200,27
3988504399,846,51,True,12,4,29,4,4,4,264,2,1,1,0,69967,546,64317,5103,32096,480,28742,2873,4927,7149,22,14700,12021,11000,53
3988540441,1100,51,False,11,9,16,4,2,3,169,2,0,0,0,95984,547,86871,8565,27940,547,23689,3704,4540,8675,27,19919,13215,10550,63
3988485367,1559,4,False,27,11,27,6,3,7,194,7,2,0,0,238956,215351,21556,2049,81244,74585,5033,1626,11894,17012,55,37236,22550,17100,155
3987561717,1715,7,False,26,13,29,5,3,7,206,2,2,0,0,133339,118147,13179,2011,64012,59311,2739,1961,8805,27879,24,41926,21742,18700,30
3987488421,1071,67,False,12,10,16,4,2,2,174,3,0,0,0,69963,315,49449,20198,30465,315,15231,14917,3925,9880,11,23222,12771,12450,16
3987464532,1282,104,False,7,10,24,2,2,1,139,1,0,0,0,132453,2489,128681,1282,25111,1498,22379,1232,6975,36694,19,31317,14961,14400,176
3986230983,1142,517,False,7,13,18,2,1,3,102,0,0,0,0,66631,59360,3805,3465,26911,24356,1550,1005,7679,27705,47,34661,12549,11650,256
3986145496,1688,35,False,7,19,23,0,1,0,181,0,0,0,0,57046,17824,37198,2023,25796,9581,14590,1623,426,17521,31,33337,15881,14750,292
3986172834,648,85,False,1,7,9,0,1,0,200,0,0,0,0,16551,13567,2668,315,8242,7359,648,235,842,4133,4,10578,6287,6000,9
3986086613,1610,16,True,4,7,39,0,1,0,325,0,0,0,0,47719,39056,8097,565,11742,11038,199,505,44208,10740,53,29378,16011,11900,349
3986082155,1297,13,True,15,6,15,5,2,4,244,1,0,0,0,151335,145864,4639,831,37505,35586,1186,731,6689,10406,19,20280,17027,16250,100
3985129113,1697,15,True,11,10,29,3,2,3,227,1,0,0,0,251036,0,249981,1055,58605,0,57680,925,11028,15854,8,36948,20109,16350,92
3985095745,1146,429,True,14,10,22,4,4,5,177,3,1,1,0,74820,3527,70928,365,23519,1430,21724,365,3608,16860,14,24843,15203,13200,131
3985131365,1261,67,False,15,12,12,3,3,4,170,3,1,0,0,81092,0,63557,17534,31830,0,22063,9767,4095,8817,6,23883,15129,14900,29
3983740219,999,498,False,6,11,9,2,2,2,165,2,0,0,0,80889,1706,63392,15790,18479,1706,16182,590,2689,15294,12,20645,11688,11500,12
3983676002,1167,112,False,13,11,17,3,2,4,180,2,0,0,0,79956,76755,2735,465,32593,31737,391,465,4205,17288,24,23161,13446,12935,274
3983634153,1033,222,False,7,9,17,3,2,1,168,1,0,0,0,100089,1301,92112,6674,31241,1051,26948,3240,3906,7129,23,19616,12795,12050,58
3982658721,1160,43,False,5,9,29,2,1,1,198,0,0,0,0,48569,41816,6298,455,14163,12816,892,455,214,11729,18,17698,12994,12450,166
3982646500,686,51,True,5,4,15,2,2,1,218,1,0,0,0,49526,382,46794,2349,14767,315,13402,1048,1958,3771,12,9108,9751,7800,36
3982651887,1611,142,True,15,12,12,3,3,2,177,1,1,0,0,91384,78410,9471,3502,30420,25645,2078,2696,5880,12873,32,29453,18408,15000,164
3981816391,1086,3,True,2,12,31,0,1,0,125,0,0,0,0,45666,42245,2781,640,17281,16266,375,640,1766,36892,44,28099,11109,10000,92
3981792795,1400,15,False,13,15,35,4,3,3,176,3,1,0,0,136766,0,135925,840,39383,0,38542,840,6874,9583,4,34046,17046,14950,45
3981777365,1213,235,True,9,4,14,5,2,3,425,2,0,0,0,88342,2491,79313,6537,28625,879,25251,2494,7956,10218,45,15121,14819,12300,273
3981725000,954,76,False,12,6,8,3,2,5,219,3,0,0,0,64962,51238,13118,605,20453,17767,2121,565,5646,10980,0,20939,11766,11700,0
3981761566,948,222,True,9,4,21,4,3,3,334,1,1,0,0,96765,956,87279,8529,23481,507,21166,1807,3558,6079,17,14352,13863,10950,97
3981658264,1369,117,False,2,8,29,0,1,0,277,0,0,0,0,41176,33525,6991,660,15276,14364,557,355,3968,10003,32,20900,13194,12700,319
3980578592,1649,51,False,14,10,25,5,5,3,228,3,1,1,1,240682,8761,231036,885,49158,5216,43147,795,11299,21927,35,41145,21522,17500,80
3980546330,1033,18,False,9,11,11,2,2,3,118,2,0,0,0,76911,6937,61573,8399,19368,956,15153,3258,3641,7262,1,19027,11933,11650,31
3980541859,1239,13,False,5,10,15,2,1,1,156,0,0,0,0,128211,123187,3758,1265,47369,45378,761,1230,8144,13297,19,28745,13513,12250,58
3980477642,1515,80,False,16,15,33,2,2,5,175,2,0,0,0,76863,6049,68819,1995,34314,1494,31014,1805,15358,62930,34,53291,17336,17050,34
3980484279,1044,76,False,13,8,16,5,4,3,220,3,1,1,0,65579,53821,11008,750,31630,28458,2456,715,9969,12709,0,23171,13018,10850,0
3979603753,1387,25,True,7,9,45,2,1,2,239,0,0,0,0,69152,58000,8580,2571,30135,27390,906,1838,9302,19476,73,28141,15717,13600,98
3979549199,1364,101,False,13,9,22,5,1,3,215,0,0,0,0,93458,85916,3950,3592,45771,44609,524,637,4466,9446,31,24713,15459,13850,158
3979487846,918,105,False,7,14,12,2,1,2,121,0,0,0,0,34988,28744,5583,660,17398,14263,2499,635,1424,13651,13,21042,9707,8550,113
3979483129,1737,7,True,27,14,35,4,3,7,164,4,1,0,0,160364,144700,14254,1410,80555,75784,3471,1299,8302,28266,20,40285,23743,18300,24
3979479908,921,17,True,6,8,22,3,2,2,185,1,0,0,0,43962,37325,6142,495,18994,16854,1689,450,1996,5347,37,14479,10927,10100,267
3979464793,1624,63,True,12,10,21,2,1,4,228,0,0,0,0,134541,127077,6403,1061,41105,39461,874,769,7030,16975,10,32905,18540,16700,27
3979461934,1275,268,False,17,13,14,5,3,4,122,3,1,0,0,108767,99602,8400,765,35578,34145,1093,340,4494,11836,19,29726,16409,15600,182
3978480460,1457,203,True,19,11,24,5,3,4,172,4,2,0,0,173862,11403,147524,14934,48856,4915,38281,5659,17632,21319,3,36104,18803,16700,81
3978335745,1439,23,False,20,14,21,4,3,5,119,4,1,0,0,175211,0,156128,19082,41864,0,36898,4966,15648,45019,11,43856,19711,18500,157
3978390569,1131,29,False,21,8,13,4,3,7,163,4,1,0,0,80854,0,70384,10470,33480,0,27548,5931,5223,7327,7,20068,15725,14760,158
3978287563,999,104,False,9,10,14,5,3,2,155,1,1,0,0,94335,1624,91374,1336,22419,1093,20700,625,4881,31955,20,28709,13141,12750,184
3978275211,896,238,False,10,6,6,3,3,4,245,1,1,0,0,37810,2619,34751,440,13396,726,12365,305,4198,9223,1,13322,10392,9900,27
3977389153,1060,268,True,17,9,17,4,3,6,214,3,1,0,0,76018,69816,5364,837,31102,28442,2011,647,2734,13735,16,19582,13830,11750,97
3977443181,1346,101,True,21,7,24,5,3,6,202,5,3,0,0,121621,113987,5893,1740,48665,46393,733,1537,5573,6174,25,20250,18281,15500,225
3977381378,1182,134,True,11,5,23,5,3,3,350,1,1,0,0,100876,87618,9674,3583,27235,25051,1511,671,4032,6616,56,17707,13804,11250,304
3977347285,1114,106,False,2,15,19,0,1,0,116,0,0,0,0,37282,11290,24802,1190,15668,3364,11283,1020,981,36539,27,35605,10307,9650,162
3977372739,1125,526,True,0,10,36,0,0,0,161,0,0,0,0,18836,12832,4568,1435,11637,9018,1228,1390,4654,42356,40,26243,11369,9850,94
3977311429,1264,126,False,12,15,24,4,2,3,92,2,0,0,0,70975,8446,61672,857,33335,5009,27703,622,4610,20272,11,30172,13842,13000,87
3976509832,1076,35,True,16,6,19,4,2,5,307,3,0,0,0,48758,13191,34730,836,25679,7650,17193,836,3186,8228,24,15830,13219,12425,234
3976436743,1080,429,False,5,9,13,2,1,2,247,0,0,0,0,72173,7422,63103,1647,18760,2292,16271,197,3516,15604,5,21293,12294,12800,120
3976462383,1065,131,True,9,9,19,3,2,2,135,1,0,0,0,54589,47745,6083,760,22958,20175,2083,700,1869,18114,10,21128,11802,9950,97
3976430646,789,236,True,19,5,17,6,3,4,180,5,1,0,0,79060,2204,72270,4584,24725,1687,21103,1934,597,5612,0,11907,13512,11600,0
3974273803,1185,63,True,9,7,29,3,2,3,250,1,0,0,0,98484,92210,5478,795,46479,45034,709,735,4079,6244,11,18146,14794,11350,32
3974280378,1091,412,False,5,12,26,3,2,1,160,1,0,0,0,23654,16552,6402,700,9192,7025,1627,540,2171,42132,35,26099,11894,11600,106
3974167845,1336,4,False,17,11,22,4,3,4,209,3,2,0,0,112786,104454,7735,596,44729,42275,1858,596,6663,12490,31,28170,16471,14500,76
3974222208,1080,105,True,12,10,19,2,1,4,121,0,0,0,0,37508,31946,5076,485,23306,19561,3260,485,736,11440,13,18419,12290,10650,66
3974160565,1031,516,False,4,7,25,2,1,1,243,0,0,0,0,62279,26395,19373,16510,13178,8509,3909,760,4927,37089,35,33428,11557,11100,646
3974155516,1301,429,True,15,9,29,5,3,4,153,1,1,0,0,111217,3452,106373,1391,37568,2287,34050,1231,3900,27155,18,28716,15975,14100,75
3973331661,1324,523,True,16,10,19,4,3,4,206,3,1,0,0,112675,792,102956,8926,36294,792,31307,4195,5870,16304,20,25531,16365,14900,106
3973318311,910,48,False,5,7,12,2,1,1,244,0,0,0,0,41052,8499,31983,570,11755,2415,8880,460,11893,24069,34,28910,11087,10800,686
3973315047,1043,53,False,2,11,17,2,2,1,164,1,0,0,0,18987,11123,7393,470,6965,5042,1452,470,971,32950,25,23090,9558,9050,514
3973261621,1033,69,False,3,12,15,0,1,0,126,0,0,0,0,50576,48498,1223,855,15953,14982,315,655,1224,6217,26,17474,10460,10000,240
3973188215,828,96,True,4,6,22,0,1,0,124,0,0,0,0,31900,9129,18427,4343,8975,4098,2974,1902,392,4185,8,9020,9229,8300,163
3973195733,846,119,True,15,6,13,4,3,5,151,4,2,0,0,58323,0,57819,503,18229,0,17781,448,3500,8606,9,16095,13338,11350,101
3973163611,998,69,True,5,6,15,2,2,2,240,1,0,0,0,42947,37149,2882,2915,13075,12371,373,330,1691,4991,16,12267,10907,10550,159
3973199771,1207,268,True,13,9,17,3,2,6,173,3,0,0,0,94257,86672,6824,760,34536,33143,717,675,2785,11866,25,20687,15116,13435,188
3973017090,1061,134,True,11,4,25,3,2,5,233,2,0,0,0,79028,73481,5061,485,31455,30012,1127,315,5106,6693,61,14507,13500,10450,282
3971965529,910,117,True,4,7,24,0,1,0,166,0,0,0,0,15336,12217,2280,838,7586,6102,646,838,993,5525,23,12111,9326,8900,158
3971962575,923,18,True,12,5,14,3,2,4,226,2,0,0,0,82555,8735,67524,6295,25060,2411,19568,3081,5294,5488,2,14058,12778,10375,12
3971919570,1020,268,True,5,7,22,2,2,1,190,1,0,0,0,55530,50097,4818,615,19375,17536,1223,615,2729,7640,15,13831,11619,10335,79
3971023472,1060,112,True,25,5,16,6,4,6,258,6,4,1,0,79980,73741,5964,275,33533,32157,1175,200,4087,7564,42,13377,16046,12700,311
3970947251,1445,69,False,15,12,21,2,2,6,215,1,0,0,0,104657,99418,4580,657,40731,39438,904,387,4593,11872,61,30966,17731,15750,458
3970952867,892,81,True,11,5,12,5,3,3,190,3,1,0,0,51251,12017,38884,350,24634,9518,14766,350,1252,3781,0,10046,11600,10200,0
3970896788,1022,17,True,4,10,26,2,1,1,177,0,0,0,0,42841,37555,4500,785,20468,18524,1158,785,2285,6012,34,16188,10916,10100,281
3969834251,1993,81,False,21,11,24,7,2,7,287,5,0,0,0,237468,30279,205901,1287,71361,18193,52015,1152,10068,28087,13,47549,23891,20200,200
3969801633,1078,80,False,5,9,14,2,2,2,187,1,0,0,0,47630,5262,39567,2800,15892,1124,14337,430,6362,20710,19,24362,11255,10650,94
3969727140,956,22,False,7,9,13,4,2,1,252,1,0,0,0,66345,3263,58166,4915,17276,2328,13815,1132,176,7404,45,16517,11687,10900,494
3969666375,893,222,False,5,8,18,2,1,1,202,0,0,0,0,54261,1102,49972,3186,20089,304,17502,2281,2854,5711,17,15432,10214,9100,118
3969643202,1102,117,True,7,8,32,2,2,1,182,1,0,0,0,33049,23422,8310,1315,12321,8588,2558,1173,2856,13364,51,17917,11962,11250,323
3969509607,1039,42,False,8,8,13,5,1,1,221,0,0,0,0,76515,67133,8876,505,18824,17116,1203,505,1715,11104,4,17901,12009,10800,371
3968696066,1385,105,True,17,12,16,3,2,7,136,4,0,0,0,98358,81110,16238,1009,46042,41025,4052,964,6457,22063,25,32637,17091,14950,137
3968731373,1276,58,False,4,12,14,2,1,1,172,0,0,0,0,74563,4791,68992,780,15628,875,13972,780,7877,30192,16,40299,13247,12550,39
3968618890,1128,222,True,19,7,29,4,3,7,309,2,1,0,0,147812,2802,132008,13001,68485,869,60875,6741,5464,11800,31,23139,16359,13600,65
3968655328,928,268,True,8,7,21,3,2,2,237,1,0,0,0,62553,52842,7785,1925,22232,19675,2246,310,3032,7360,13,14572,11157,10100,96
3968631395,1502,203,True,23,7,22,4,3,8,261,4,1,0,0,244193,19593,217687,6912,59279,8997,49516,764,18890,32350,5,36965,22770,20300,111
3968586929,960,76,True,7,7,21,3,1,2,184,0,0,0,0,69629,55027,11699,2902,20710,19267,1010,432,6096,8013,0,17606,11671,8400,0
3966611729,872,81,True,11,6,19,5,2,3,263,4,0,0,0,74125,10451,62825,848,23740,6407,17095,237,2140,11185,0,15684,11988,10250,20
3966548331,1260,268,False,14,9,17,4,2,5,176,4,0,0,0,108576,97556,10325,695,51980,48863,2517,600,5369,13411,19,23842,16256,16100,156
3966543632,1687,201,False,3,12,39,0,1,0,186,0,0,0,0,32092,19984,11456,650,17112,14505,2041,565,2900,66461,72,52704,16615,15150,318
3966511132,1260,236,False,19,14,21,4,3,7,126,5,1,0,0,109625,3423,94042,12159,29953,1067,24423,4463,69,10689,0,27696,16238,14700,19
3966178542,686,9,True,8,4,21,4,2,2,349,2,0,0,0,28980,25751,2684,545,16049,15083,486,480,2506,5244,43,10315,8821,8600,296
3966205522,1245,145,False,16,13,19,3,2,5,152,6,0,0,0,84556,10714,71832,2009,31984,6114,23924,1945,4816,19129,0,28968,15219,14900,0
3965608211,1112,64,False,4,10,13,2,2,1,198,1,0,0,0,50285,11341,38424,520,15076,2268,12323,485,4643,38865,11,32935,10968,11100,45
3965643474,1328,17,False,2,15,15,0,1,0,203,0,0,0,0,68822,61597,6140,1085,26924,24995,883,1045,2067,8975,45,30130,12447,10400,422
3965621213,962,42,True,3,7,16,0,1,0,227,0,0,0,0,41054,35018,5890,145,11080,10070,910,100,1507,7300,1,14646,10876,9300,200
